Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,15.600000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,21.900000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,31.200000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,40.100000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,103.500000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,201.600000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,271.600000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,501.500000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,490.600000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,342.800000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,427.700000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,559.800000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,766.000000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,995.400000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,1630.300000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,2086.500000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,2773.600000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,3532.000000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,4630.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,8990.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,8200.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,9630.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,13170.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,29250.000000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,273.800000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,319.900000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,343.200000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,272.900000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,585.200000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,482.900000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,555.800000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,915.800000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,810.000000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,504.200000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,590.900000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,482.200000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,476.700000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,526.300000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,780.100000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,971.800000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,1291.800000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,1645.100000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,2156.500000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,3481.700000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,1911.700000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,2245.100000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,2177.600000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,3507.400000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,52097.000000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,62022.000000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,73855.000000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,154030.000000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,319138.000000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,432740.000000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,513890.000000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,652857.700000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,567508.500000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,530765.000000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,672629.100000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,872335.200000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,2394108.300000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,3814568.400000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,3066210.300000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,3898333.300000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,7907056.300000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,7109.200000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,8990.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,11290.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,19510.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,20820.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,29610.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,104410.000000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,52.100000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,62.000000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,73.900000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,154.000000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,319.100000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,432.700000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,513.900000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,652.900000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,567.500000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,530.800000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,672.600000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,872.300000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,2394.100000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,3814.600000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,3066.200000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,3898.300000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,7907.100000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,7109.200000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,8990.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,11290.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,19510.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,20820.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,29610.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,104410.000000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,917.200000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,906.800000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,813.400000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),661,'01640,Cocoa beans,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,1048.500000,A
